Display the account information to approved roles ,"Must display the following account information to approved roles :
- Credit Limits
- Available Credit
- Account Balance",,Sprint 52,,2018-04-18,
Reorder selected items from previous order  ,"Provide a check box to select the items from the previous order.
",,Sprint 52,,2018-04-18,
Setup Butler Supply Demo site,,,Sprint 52,,2018-04-09,
Meetings and Discussions on Butler supply RFP and estimates ,,,Sprint 52,,2018-04-03,
Set up Search capabilities as per Butler Supply requirements,"Add the sample data to setup search capabilities 
Set up the configuration for the following solr capabilities
Boosting the search results 
Display the hero products on top when we navigate to category 
Add synonyms for the products 
Add keyword redirect to a particular url when we search with a keyword ",,Sprint 53,,2018-05-03,
Setup hybris 6.7 in 2.141 box with CGI site,,,Sprint 54,,2018-05-14,
Solr Search results are not coming In Hybris 6.7 with ABC store ,,,Sprint 54,,2018-05-21,
Testing : Delivery modes are not coming in check out flow ,,,Sprint 54,,2018-05-21,
Add expected delivery on line item level with order creation in SAP,,,Sprint 54,,2018-05-14,
Butler Supply dry runs and demo,,,Sprint 54,,2018-05-03,
Schedule Replenishment  at line item level,"Remove the option schedule replenishment at  checkout summary page
Add schedule replenishment option at line item level.
",,Sprint 55,,2018-05-03,
Testing : issues found in ABC and Buttlersupply in 6.7 version,,,Sprint 55,,2018-05-31,
Setting up  ABC and Butelersupply sites with Hybris 6.7 in QA and Demo box ,"QA box : 192.168.1.51	
Demo box : 192.168.2.148",,Sprint 55,,2018-05-24,
C4C - Create a lead in C4C from Facebook activity,,,Sprint Backlog,,2017-10-05,
C4C - snapADDY tool for creating leads,,,Sprint Backlog,,2017-10-05,
C4C - Groupware server side integration VS client side integration,,,Sprint Backlog,,2017-10-05,
C4C - InsideView integration,,,Sprint Backlog,,2017-10-05,
Testing 6.1-Hybris website-Customer saving/editing the delivery address from address book with contact number displaying an error message 'Server error',"Steps to reproduce:
1.Open hybris website and login
2.Click on 'Address book' link under my account tab
3.Click on 'Add new' button or else edit existing address
4.Enter same phone number which is given during registration
5.Click on save button

Issue:page displaying an error message 'Server error'",,Sprint Backlog,,2016-09-08,
Create a Selenium script for Customer Feedback,,,Sprint Backlog,,2017-09-27,
Create a Selenium script for Backorder,,,Sprint Backlog,,2017-10-06,
Automation script for My Orders- Search product in Order details,,,Sprint Backlog,,2017-10-13,
Automation script for My Orders- Favourites- Add to cart,,,Sprint Backlog,,2017-10-13,
create a selenium script for My Account- Payment details,,,Sprint Backlog,,2017-10-13,
Automation script for My Orders- Favourites- Remove from list,,,Sprint Backlog,,2017-10-16,
Automation script for My Orders- View Quote details,,,Sprint Backlog,,2017-10-16,
create a selenium script for My Orders- Reorder,,,Sprint Backlog,,2017-10-16,
create a selenium script for My Orders- Schedule replenishment,,,Sprint Backlog,,2017-10-16,
Automation script for Convert Quote to order,,,Sprint Backlog,,2017-10-16,
create a selenium script for My Orders- Cancel Schedule replenishment,,,Sprint Backlog,,2017-10-17,
Replicate B2B unit and B2B Customer data from SAP ERP to Hybris,,,Sprint Backlog,,2017-10-09,
Create a Selenium script for Invoice,,,Sprint Backlog,,2017-10-03,
Automation script for My Account- Change password,,,Sprint Backlog,,2017-10-12,
Testing:UI Issuess of Hybris 6.2 site,"Steps to Reproduce:-
1.Login with valid customer credential

Issues:-
1.In ""Pick up store"",""Find Stores"" button is displayed very small.
2.In MY Account page,""Schedule replenishment"" columns are not aligned properly.
3.In Order details page,""""reorder"",""print"" ,""Back to order history"" button is not displayed correctly. 
4.In My Account page ,all the sections 's ""cancel"",""update"" button is very small.
5.In cart icon,while no products in cart,""checkout text is displayed"".
6.Add to cart pop up window alignment is not properly displayed alng with product details.
7.In loyalty,""""refer a friend"" ,email button is displayed as big as compared to cancel
8.In Advanced search,when product id is big,then it is displayed as two lines while added .
9.In product compare popup window,""view compare"" is displayed as enabled while one product is added to compare.
10.In  Quick order page,""add to cart"",""reset form"" button and link not aligned properly with each other.
11.Olark chat colour should be changed .  
12.Guest checkout confirmation page,while click on print button,then in print is printed all along with pritn button.
In Responsive browsers:-
13.In product details page,product image is displayed as half.
14.In my accont page,schedule replenishment,order details page,replenishment details,quote details is not properly aligned.
15.In Home page banner,In above ""Carousel Home Banner one"" exttra line is displayed.
16.In footer section,Email Newsletter ""Sign up"" (button colour is displayed as light) ,as the button is enable but it looks like disable.
1.[[image:aBdqpYFPmr57udacwqEsg8|image.png]]
2.[[image:a24xqkFPmr56dcdmr6bg7m|image.png]]
3.[[image:ceYia4FPir54ktacwqEsg8|image.png]] [[image:cu-cOCFPir5554acwqjQYw|image.png]]
4.[[image:dsflqKFPir54oodmr6QqzO|image.png]]
5.[[image:a6kv7UFPir54Vcdmr6CpXy|image.png]]
7.[[image:c3b4n4FPir54oodmr6QqzO|image.png]]
8.[[image:cwhM_0FPmr567ddmr6bg7m|image.png]]
9.[[image:dUjf62FPmr54kkacwqEsg8|image.png]]
11.[[image:ak-2WuFPqr56dcacwqEsg8|image.png]]
15.[[image:a-xkD2Gi0r54oCdmr6bg7m|home page 6.4.png]]
16.[[image:dkh1_2Gi0r57uZacwqEsg8|signup button colour.png]]



",,Sprint Backlog,,2017-08-11,
Synching freight charges in ERP,,,Sprint Backlog,,2017-07-26,
CI Tools,,,Sprint Backlog,,2016-12-14,
End to end testing of order creation with promotions,,,Sprint Backlog,,2017-07-25,
B2B Customer creation in SAP ERP Using Odata,,,Sprint Backlog,,2017-07-24,
Sending IDoc (Outbound) from SAP ERP System to Data Hub,"Tasks Completed

# Send Products through IDoc
# Send Product Specs through IDoc
# Send Product Stock through IDoc

Tasks To Do

# Send B2B Unit from SAP ERP system to Data Hub through IDoc
# Send Product Price from SAP ERP system to Data Hub through IDoc


",,Sprint Backlog,,2017-07-19,
BAPI Extension,,,Sprint Backlog,,2017-06-05,
Testing:Price is not displaying to some products on product list and search results page,"Steps to reproduce:
1. Login to abc site with valid credentials
2. Navigate to product list page
3. Click on any product
Issue:Price is not displaying to some products on product list page

[[image:dRVE7wv_ur55Kvdmr6bg7m|image.png]]
[[image:d1vIewv_ur54kDacwqjQYw|image.png]]

",,Sprint Backlog,,2017-06-23,
"Testing-Reorder:Getting ""HTTP Status 500"" error,when reordering the old orders","Steps to reproduce:
1. Login to abc site with valid user
2. Navigate to order history under My account(make sure user have some orders)
3. Click on any old order,then click on reorder button

Issue:Getting"" HTTP Status 500 "" error when reordering the old orders
[[image:agRvHixj0r54oEacwqjQYw|image.png]]
",,Sprint Backlog,,2017-06-29,
Testing-Hybris website-Unable to search with keywords from Advanced search and also multiple products having same keyword,"Steps to reproduce:
1.Open PPG website and search with keyword 'Water tap'(Water tap keyword is assigned for three products)

Issue:Search results displaying one product remaining two products are not displayed

2.Click on 'Advanced search' link
3.Click on 'Keyword' checkbox
4.Search with keyword( 'water tap')

Issue:Search result displaying 'Zero products' found

[[image:bP20UkSiGr5Ooidmr6QqzO]]

[[image:b75o7KSiGr5R3ddmr6bg7m]]

",,Sprint Backlog,,2016-11-22,
"MPN, DPN not displaying special character (dot, underscrore)",MPN and DPN numbers are not displaying special characters dot and underscrore. PPG MPN numbers have underscores and dots in them.,,Sprint Backlog,,2016-09-19,
My Account & My Company Menu Changes ,Change the My Account & My Company Menu view as per the 5.7 ,,Sprint Backlog,,2016-07-14,
Testing 6.1-Hybris website-Future stock-Displaying server error message when product created under future stock without date and stock,"Steps to reproduce:
1.Open hybris 6.1 backoofice
2.Click on B2B commerce node
3.Click on future stock and select 'create future stock' link
4.Enter product id(ex:2116179) and click on create button
5.Open Hybris CGI website 6.1 search with product id (ex:2116279) and click on product

Issue:Displaying 'Server error' message",,Sprint Backlog,,2016-09-28,
CGI Hybris 6.1 - Newly registered customers displays pre selected Group- 'Grup pelanggan',"Register a new customer on site in Hybris 6.1 CGI.
Login to back office and open the newly created customer.

Issue-
Group displayed 'Grup pelanggan[customergroup]'. Refer to the screenshot.
[[image:dGhpsoHjur5QGodmr6QqzO]]

Suggestions-
Can we display B2BCustomerGroup as the default selection 
or 
Can we remove the default value in Indonesian?",,Sprint Backlog,,2016-09-27,
CGI Hybris 6.1- Deleting stock from product returns 'Object null' error in Back office,"Object null when deleting stock for product from Backoffice in 141 server using Hybris 6.1 CGI.

[[image:dVsyREHjSr5Okidmr6bg7m]]",,Sprint Backlog,,2016-09-27,
Testing-Hybris website-Cron job next activation time,"Steps to reproduce:
1.Open hybris backoffice and login (username:admin ,password:1234)
2.Click on system link and select cron job
3.Search with abandart cart select from search result
4.Click on time schedule and trigger expression
5.Edit cron expression (default cron expression using is 0 0/5 * * * ? (minutes)),edit trigger time  eg: 10 (0 0/10 * * * ? ),20(0 0/20 * * * ? ),30 (0 0/30* * * ? ) minutes and save it

Issue:Next activation time is not changing according to cron expression 

",,Sprint Backlog,,2016-09-13,
Testing-Hybris website-Price calculation and future availability display ,"Steps to reproduce:
1.Open hybris website and login
2.Click on safety link and select the category
3.Select the product and click on order form
4.Enter quantity at two or more variants
5.Click on 'Add to cart' button 

Issue:1.Here adding products having prices at different ranges(eg: 85$-97$) but price showing single price (eg:$85)
         2.When click on show future availability link display future availability,it will better to highlight the products having future availability ",,Sprint Backlog,,2016-09-13,
Testing-Hybris website-firefox-Site remembering card cvv ,"Steps to reproduce:
1.Open hybris website in mozile firefox and login 
2.Add products to cart and checkout with card payment 
3.Select existing  payment details

Issue:Card cvv taking remembering and auto displaying irrespective of card payment details selected

",,Sprint Backlog,,2016-09-12,
Testing-Hybris website 6.0-Back order-Clicking on 'Accept' link product get added to cart but when come back to back order page and click on 'Reject' button product not getting removed from cart,"Steps to reproduce:
1.Open hybris website and login
2.Back order the product and checkout
3.Update back order product stock
4.Click on 'Back order' link under my account tab 
5.Click on 'Accept' link and checkout
6.Navigate back to back order page and click on 'Reject' link 

Issue:Product added to cart not getting removed from cart
",,Sprint Backlog,,2016-09-12,
Testing 6.1-Hybris website-Import saved card functionality is not working ,"Steps to reproduce:
1.Open hybris website 
2.Add products to cart navigate to checkout page export the csv and save it
3.Click on import saved cart and import the above csv file

Issue:File is not getting imported ",,Sprint Backlog,,2016-09-09,
Hybris website 6.0-Display 'unit price' text in 'Add to cart' pop up ,"
In add to cart popup should display unit price text above the price 

Now in hybris 6.0 ,Add to cart popup displaying quantity and price",,Sprint Backlog,,2016-09-08,
Testing 6.0-Hybris website-Able to create future stock without future date and stock,"1.Open hybris hMc
2.Click on B2B commerce node 
3.Right click on future stock and select 'create future stock' link
4.Enter product id(ex:3788611) and click on create button
5.Open hybris website search with product id (ex:3788611)

Issue:1.Page displaying error message when search with above product id
         2.Able to create future stock without stock and future date
         3.While creating future stock accepting past dates but in website displaying only future dates
",,Sprint Backlog,,2016-08-01,
Testing 6.0-Hybris website-Responsive view-Future availability popup not ompletely displayed,"Steps to reproduce:
1.Open hybris website in responsive view and login
2.Select the product having future availability
3.Click on future availability link 

Issue:Future availability popup is not completely displayed",,Sprint Backlog,,2016-07-05,
"Testing 6.0-Hybris website-Before clicking on Accept  link,user must be logged in to website in same browser","Steps to reproduce:
1.open hybris website
2.Login with valid credentials
3.Place back order product with quantity 15
4.Now from hmc back office update back order product stock level to 15
5.Click on ‘Accept’  link from product available mail 

Issue:Before clicking on Accept link user should be logged into hybris website in same browser then only page is redirecting to checkout page and place order ",,Sprint Backlog,,2016-06-09,
Testing 6.0-Hybris website-Replenishment order details page-page alignment issue and displaying 'No orders' found,"Steps to reproduce:
1.Open hybris website and login
2.Add products to cart and checkout
3.Schedule replenishment order through account payment
4.Click on 'Replenishment order' link and click on replenishment orders

Issue:1. Replenishment history displaying as 'no orders' found
          2.Sort by text alignment 
          3.Cancel button alignment in replenishment history page
",,Sprint Backlog,,2016-06-20,
"Testing 6.0-Hybris website-When user receive product availability mail for second time ,click on 'Accept' link product not displaying previous quantity","Steps to reproduce:
1.Navigate to hybris website and login 
2.Back order product p1 is placed by an user1 with quantity 10 and same product with quantity 20 placed by an user 2,now stock is updated with 25 then user 1 is getting product available mail with quantity 10 and user 2 getting product available mail with quantity 15
3.Now when user1 click on reject link in the mail then user2 getting order fulfillment i.e product available mail with quantity 5 is sent to user2

*Issue**-Here when user2 click on 'Accept' link in the mail received for second time, their quantity is updated as '5' not showing previous quantity '15'
            
Here user 2 does not click on 'Accept' link for the first when product available mail came with quantity 15",,Sprint Backlog,,2016-06-10,
Testing 5.7-Hybris website-Final review-Unable to edit payment and billing address details,"Steps to reproduce:
1.Open hybris website and login
2.Add products to cart and checkout with card payment type
3.Enter address details or select saved address details
4.Enter payment details and billing address details or select saved payment details
5.Select delivery method and click on next
6.Under final review tab,click on 'Edit' button for payment and billing address details

Issue:1.Page displaying card details form empty,not prepopulating the entered details or saved details
          2.Billing address section, 'Title' drop down is not displaying",,Sprint Backlog,,2016-05-12,
Testing 5.7-Hybris website-Account payment-Order status updated by admin is not displaying in website,"Steps to reproduce:
1.open hybris website and login with customer credentials  (user name: gopi password:1234) Note:Here groups assigned is b2b customer and pronto in hmc while creating customer
2.Place an order with account payment 
3.Now login with approver or b2badmin credential based upon order threshold (order less than 10000 $ then login with approver credentials and more than threshold levels than login with b2badmin credentials) (Approve user name -hanna.schmidt@pronto-hw.com	 password:1234 , b2b admin -linda.wolf@pronto-hw.com password:1234)
4.Click on 'My account' link and 'Order approval dashboard' and view the order approve the order 
5.Now open back office (or) hmc search by order number (3 orders will be their with status fraud check,Approved ,Pending approval)
6.Select 'Pending approval status' order and change to 'Approved' and save it
7.Login with customer credentials, click on 'My account' page and view order status ",,Sprint Backlog,,2016-05-11,
Testing 5.7-Hybris website-Unable to give rating for a product in IE browser,"Steps to reproduce:
1.Open hybris website in IE browser
2.Click on product 
3.In product details page,click on 'Write review' button 
4.Click on 'Rating star'


Issue:Rating stars are not getting highlighted ",,Sprint Backlog,,2016-05-10,
UPS integration for delivery.,,,Sprint Backlog,,2015-12-22,
R & D B2B PunchOut & Marketing ,,,Sprint Backlog,,2016-04-14,
Migrating the firoi app to 5.7,Migrate from 5.5 to 5.7 related  to firoi from Hybris on HCP.,,Sprint Backlog,,2016-04-14,
Java Ramp Up Training ,,,Sprint Backlog,,2016-03-30,
Account Summary - Invoice & Purchase Order ,,,Sprint Backlog,,2016-04-12,
IDoc Extension For MATMAS to add custom fields,Learn how to create an extension for adding custom fields to the standard database fields ,,Sprint Backlog,,2017-06-05,
Display PDF and Video attachments of product in product details page,"Import PDF, Video files into hybris
Associate to product
Display the attachments in the product details page",,Sprint Backlog,,2017-07-05,
Testing-Hybris website-Click on 'My account' link from emails displaying 'Page not found error',"Steps to reproduce:
1.Click on 'My account' link from emails 
2.Sign in to hybris website 

Issue:Display page not found error

Observation:Clicking on 'My account' link from website ,my account window is expanded 
",,Sprint Backlog,,2016-09-21,
"Testing-Hybris website-After popup getting closed,still product getting highlighted ","Steps to reproduce:
1.Open hybris website and login
2.Search with products(ex:chanisaw) having accessories/similar products
3.Click on accessory product.Add to cart pop gets open
4.Close the popup

Issue:Product getting highlighted until clicking by mouse on some where else",,Sprint Backlog,,2016-09-16,
"Bulk order pad-Add invalid products to cart,display correct error message","Add invalid product id from bulk order pad,cart display correct error message",,Sprint Backlog,,2016-09-14,
Testing 6.1-Hybris website-Recommended product image is not displaying in the carousel ,"Steps to reproduce:
1.Open hybris website
2.Click on product having reference products more than 5(ex:2116277) 
3.Click on forward and backward button

Issue:Corner reference product image is not displaying until clicking on forward/backward button  ",,Sprint Backlog,,2016-09-06,
Testing-Hybris website-Cost(your shopping cart) is not updating with delivery cost till page is refreshed,"Steps to reproduce:
1.Navigate to hybris application(http://192.168.2.141:9101/rgcstorefront/?site=powertools)
2.Add products to the cart
3.Login to the application (username: jarnail@abc.com password:1234)
4.Navigate to check out page
5.Select 'card payment' type and Click on 'Edit delivery address' 
6.Enter valid address details with zipcode-50002  and click on 'Save and use this details'
7.Now change zipcode-34758 and click on 'Save and use this details'


Issue:Total cost is not updating till page is refreshed at 'Your shopping cart' icon",,Sprint Backlog,,2016-02-10,
Test Munch's Supply site in 2.148 (demo box ) ,,,Sprint 51,,2018-03-28,
Place order with Account payment,"In account send shipping address , products, discounts or delivery charges information.
Don't send billing address with account payment",,Sprint 51,,2018-03-28,
Testing :Getting default delivery modes with Fedex,,,Sprint 51,,2018-04-03,
Payment integration issue with Cybersource,Cybersource is giving 203 rarely when we do credit card payment while placing order,,Sprint 51,,2018-03-28,
Use a best sourcing location(Warehouse) for a product while order creation in SAP ERP ,,,Sprint 51,,2018-03-06,
Hybris Mobile - Functionality for checkout page ,"1. Click on Card payment radio button it should display ""Delivery address""and ""Payment Method"".
2. When you Click on Account payment it should display ""Cost center"" and ""Delivery address"".",,Product Backlog,,2015-12-24,
Payment integration - Authorize.net,Integrate Authorize.net in Hybris PCS.,,Product Backlog,,2015-08-19,
Move Hybris PCS code to Hybris 5.7,"Move all the customized code to Hybris 5.7-
1. Theme, Custom CSS components and other UI related changes
2. Configurations (Catalog creation, Categoris & Classifications, Promotion, Vouchers)
3. Advanced Search
4. Bulk Order Pad
5. FedEx integration (extension)
6. Payment integration
7. CSV hot folder implementation
8. Odata service calls for Product Pricing
9. Back Order
10. Print button on Confirmation, Order History changes
11. Fiori App
12. Hybris Mobile website
13. Live Chat",,Product Backlog,,2016-03-14,
Create Budgets & Coscenter assigned to multiple users ,Create Budgets & Coscenter assigned to multiple users with Threshold limits.,,Product Backlog,,2016-07-26,
(Jarnail) Audit trail for Data load,"Snippet from Jarnail's email-
""Do we have some audit trail capabilities for data loads and changes? What are those?""",,Product Backlog,,2016-03-16,
(Jarnail) Marketing Analytics- Implement email campaign in Hybris PCS,"Snippet sent by Jarnail-
"" Web-sites have evolved from purely transacting the business to a marketing tool as well. B2B as well as retail businesses send e-mail promos to their customers all the time. We will need that capability also. ""

Research how to implement marketing campaigning in our existing Hybris PCS solution.",,Product Backlog,,2015-12-23,
Testing 6.1-CGI Hybris Android App-When click on Order/Account links taking to login screen,"Steps to reproduce:
1.Open CGI Hybris Andoid app in tablet
2.Click on Order link
3.Click on Account link

Issue:When click on Order link taking to login screen
         When click on Account link taking to login screen or displaying popup with error message 'Unfortunately CGI has stopped working'",,Product Backlog,,2016-09-30,
"Testing 6.1-While customer registration User name taking as UID,Email id field displaying with user name","While customer registration User name taking as UID,Email id field displaying with user name(UID)

Issue 1:Email id field displaying with user name (UID)
Steps to reproduce:
1.Open hybris website and login
2.Click on 'Email address' link under my account tab 

Issue 2: B2B admin creating/editing user profile their email id taking as UID,so again need to login with email address as user name in website 
Steps to reproduce:
1.Open hybris website and login with b2b admin credentials
2.Click on Users link under my compnay tab
3.Click on 'Add new' or edit exiting user profile

Issue 3: B2B admin does not have facility to create/edit user by giving phone number/address through website
Issue 4: B2B customer does not have facility to edit phone number through website
",,Product Backlog,,2016-09-06,
Testing 5.7-Hybris website-Multidimensional product-Unable to add product to the cart from order form page,"Steps to reproduce:
1.Open hybris website and login
2.Search multidimensional product (ex:152561000)and click on it
3.Click on 'Order forms' from product details page
4.Enter quantity and click on update future then click on 'Add to cart' button

Issue:Product is not adding to the cart ",,Product Backlog,,2016-04-19,
Testing: Issue with 'Replenishment' orders in hMc,"Replenishment orders status is displayed as 'error' and details are not displaying under 'Order' section in hMc 
Steps to reproduce:
1.Navigate to Hybris website(https://192.168.2.141:9002/rgcstorefront/powertools/en/USD/)
2.Login with valid credentials 
3.Select any one of the power tool categories and click on 'Add to cart' button by choosing one product  
4.Click on 'Checkout' button from Add to cart popup
5.Click on 'Checkout' button from cart details page
6.Enter all valid payment details
7.Click on 'Schedule replenishment' order
8.Select 'Active daily' radio button
9.Select 'Start auto-replenishment on Required' date from calendar
10.Select days from 'Replenish every' dropdown
11.Check 'I have read and agree with the Terms & Conditions Required' checkbox
12.Click on 'Place replenishment order' button
13.Create replenishment orders by 'Weekly', 'Monthly'.
14.Navigate to hMc and login with valid credentials
15.Select 'Marketing tool' link
16.Click on 'Customer' link under 'User' section
17.Search with user name and select the user(username:jarnail)
18.Click on 'Address' tab
19.Click on Address record under 'Addresses' section
20.Click on  'Administration' tab in 'Address editor' popup window
21.Select the 'Replenishment order' record and check the status in 'cart to orderCorn job' editor window

Issue: Replenishment order status not changing ,and order is not creating in 'order' section in hMc ",,Product Backlog,,2016-01-19,
"Testing: Fiori-When refreshed page,cart is getting empty","Steps to reproduce:
1.Open the ABC B2B online shopping app
2.Select the tool from menu bar
3.Add products to the cart by clicking on Add to cart
4.Refresh the page 
5.Click on My cart 

Issues :Shows an error message 'Cart is empty' i.e Products added to cart getting removed 

Observation :In cart details page , click on remove button then item is not getting removed but when refreshed the page and click on shopping cart icon all the cart items getting removed & showing the message ‘cart is empty’",,Product Backlog,,2015-11-03,
Testing: Fiori-product details page alignment issue,"Steps to reproduce :
1.Open the app
2.Select category from menu(ex:screw driver)
3.Select product and navigate to product details page

Issues : 1.'Quantity' name is not mentioned at quantity box
               2.Quantity box and and quantity number not aligned properly(.No spacing between)
               3.No spacing between quantity number and word in stock (ex:335in stock)
               4.Quantity section and price in separate column
               4.After click on 'add to cart' button then in pop up empty line at top 


Observation : In popup 'quantity' section is missing.


",,Product Backlog,,2015-12-10,
Testing: Fiori-Alignment issues in Order details page ,"Steps to reproduce:
1.Open the app in iphone 4
2.Click on My account button
3.Login by entering username and password(eg: Username : fiori_test@charterglobal.com ,Password:1234)
4.Click on My account and then select 'order history'
5.Click on View button (orders exist in order history page)
6.Observe Order details page 

Issue : iphone4 :1.'Order total' details are not properly aligned.
                               2.'Payment method' , 'Delivery address' , 'Delivery method' , 'Payment details ' words are not completely displayed and content under those options also not completely displayed .
                               3.Spacing is not correct in Order details description (both in desktop and mobile view)

Note : Delivery item images are static , payment method ,delivery address details are not displaying , Delivery method and payment details are static.",,Product Backlog,,2015-11-27,
ldap Extension - Connection Configuration,"The hybris ldap extension offers a JSP-based hybris Management Console (hMC) front end for the import of LDAP-related data. The administration of the LDAP specific user and group settings is only supported by the hMC front end. Daily project business has shown, that the connection and import configuration of the hybris ldap extension is much easier, if you use a LDAP browser. You can use the JSP front end for exploring the LDAP server structure, if you are missing such a browser, too.

Further details in the link below-
https://wiki.hybris.com/display/release5/ldap+Extension+-+Front+End",,Product Backlog,,2016-02-11,
Testing-Hybris website 6.1-Multiple cart ids creating in back office when adding products to cart and login with user credentials,"Steps to reproduce:
1.Open hybris website and login with user 1(ex:username: venky password:1234)
2.Add products to cart 
3.Open hybris back office,click on 'User link' and customers
3.Search with username and select the user(ex:user1)
4.Click on user1 order tab  and check cart id
5.Navigate to hybris website logout
6.Add products to cart and login with user1 credentials
7.Check the cart id in back office belongs to user 1 

Issue:1.Here two card ids are creating,not updating to existing cart
          2.After placing an order,then latest cart id is not removing in back office but cart count becoming zero

 ",,Product Backlog,,2016-09-12,
Testing 6.1-Hybris website-In back office Recommended products are adding as reference product under online catalog version ,"Recommended products are adding as reference product under online catalog version but not in staged version

Issue:If any changes done to product having recommended products, then synchronizing the catalog version recommended products are not displaying in website",,Product Backlog,,2016-09-06,
Research on Hybris marketing ,,,Product Backlog,,2017-07-26,
AX Integration,,,Product Backlog,,2017-01-05,
Hybris - Safari browser compatibility Testing.,"Hybris - Safari browser compatibility Testing.
-Test PPG and Wolverine sites on Safari browser.",,Product Backlog,,2016-12-08,
Hybris - IE browser compatibility Testing.,"Hybris - IE browser compatibility Testing.
-Test PPG and Wolverine sites on IE browser.",,Product Backlog,,2016-12-08,
Hybris - Chrome browser compatibility Testing.,"Hybris - Chrome browser compatibility Testing.
-Test PPG and Wolverine sites on Chrome browser.",,Product Backlog,,2016-12-08,
Hybris - Firefox browser compatibility Testing.,"Hybris - Firefox browser compatibility Testing.
-Test PPG and Wolverine sites on Firefox browser.",,Product Backlog,,2016-12-08,
Hybris - Browser compatibility Testing.,"Hybris - Browser compatibility Testing.
-Test PPG and Wolverine sites on different browsers.
1.Firefox
2.Chrome
3.IE
4.Safari",,Product Backlog,,2016-12-08,
Analytics add on ,Analytics add-on to capture and send events to back end,,Product Backlog,,2016-12-19,
Back-end to process analytics add-on events,,,Product Backlog,,2016-12-19,
Cache and save analytics events,,,Product Backlog,,2016-12-23,
Business Events,,,Product Backlog,,2016-12-14,
Datahub database sizing,,,Product Backlog,,2016-12-14,
Datahub high volume testing / data clean up / tuning,,,Product Backlog,,2016-12-14,
High Volume Traffic readiness,,,Product Backlog,,2016-12-14,
Tune platform cache,,,Product Backlog,,2016-12-14,
Performance Tuning,,,Product Backlog,,2016-12-14,
Deployment architecture,,,Product Backlog,,2016-12-14,
Cluster Sizing,,,Product Backlog,,2016-12-14,
Cluster Setup,,,Product Backlog,,2016-12-14,
Database setup,,,Product Backlog,,2016-12-14,
Solr setup,,,Product Backlog,,2016-12-14,
Apache and Load Balance setup,,,Product Backlog,,2016-12-14,
Session Failover / Replication,,,Product Backlog,,2016-12-14,
Session cache,,,Product Backlog,,2016-12-14,
P&A store setup,,,Product Backlog,,2016-12-14,
Datahub setup,,,Product Backlog,,2016-12-14,
Perf env setup,,,Product Backlog,,2016-12-30,
Deployment,,,Product Backlog,,2016-12-14,
Separate out static content ,"e.g. css files and js files
need to explore images",,Product Backlog,,2016-12-14,
Mobile services for Android and iPhone app," Build web services for Android and iPhone Hybris apps-
1. Login
2. Product
3. Catalog
4. Cart
5. Checkout",,Product Backlog,,2016-09-23,
Display Products Price after Login ,Display the products price after login for ABC Site ,,Product Backlog,,2016-08-16,2016-09-06
Visual Search ,Software that does a visual search. In this example the plumber can take a picture of the product and the software compares it to the pictures in the database to determine the product number.,,Product Backlog,,2016-05-05,
Testing 6.1-Hybris CGI iphone app-Quantity not getting updated in checkout page,"Steps to reproduce:
1.Open CGI Hybris iphone app in ipad
2.Login and add products to cart
3.In checkout page,edit the quantity

Issue:Quantity not getting updated in checkout page
",,Product Backlog,,2016-09-30,
Testing 6.1-CGI Hybris Android App-Login screen displaying Email field but able to  login with User name,"Steps to reproduce:
1.Open CGI Hybris Andoid app in tablet
2.Login screen displaying Email field but able login with username

",,Product Backlog,,2016-09-30,
Testing 6.1-CGI Hybris Android App-Displaying an error message 'Unfortunately CGI has stopped',"Displaying an error message 'Unfortunately CGI has stopped' 

",,Product Backlog,,2016-09-30,
Testing 6.1-CGI Hybris Android App-Look and feel of menu bar is not good,"Steps to reproduce:
1.Open CGI Hybris Andoid app in tablet
2.Check Menu bar located on top left corner 

Issue:Menu bar looks like hiding in the screen and its not visible",,Product Backlog,,2016-09-30,
"Testing 6.1-CGI Hybris Android App-When continously clicking on 'Add to cart' button,cart count displaying Zero or taking to login screen","Steps to reproduce:
1.Open CGI Hybris Android app in tablet
2.Click on Catalog link select power tool category
3.Click on 'Add to cart' button continoulsy

Issue:Some time cart count becomes zero or taking to login screen",,Product Backlog,,2016-09-30,
"Testing 6.1-Hybris CGI iphone app-Quantity adding more than in stock range,error message display is not proper","Steps to reproduce:
1.Open CGI Hybris iphone app in ipad
2.Login and click on catalog link
3.Select category link and select the product
4.Add more than in stock(ex:2116279 has 123 stock then add more than in stock i.e 125)

Issue:Error message displayed is not proper",,Product Backlog,,2016-09-30,
"Testing 6.1-CGI Hybris Android App-Quantity adding more than in stock range,error message display is not proper","Steps to reproduce:
1.Open CGI Hybris Andoid app in tablet
2.Login and click on catalog link
3.Select category link and select the product
4.Add more than in stock(ex:2116279 has 123 stock then add more than in stock i.e 125)

Issue:Error message displayed is not proper
",,Product Backlog,,2016-09-30,
"Testing 6.1-CGI/ABC Hybris 6.1-Checkout page-My account,cart,store finder links are not displayed","Steps to reproduce:
1.Open hybris CGI website 6.1 and login
2.Add products to cart and checkout

Issue:On header,My account,cart,store finder links are not displayed",,Product Backlog,,2016-09-30,
